"Days","1_Mon","2_Mon","3_Mon","4_Mon","5_Mon","6_Mon","7_Mon","8_Mon","9_Mon","10_Mon","11_Mon","12_Mon"
43,-0.0367478112271187,1.54332006424139,0.832450135435473,-8.361035059365,-7.07450102357389,30.8917974122992,43.4008455117105,66.4541205272377,-5.29986890988693,0.603698033237083,8.24056527421565,22.9492515089423
44,-0.114595989751562,1.11971217014446,-0.409135756632107,-7.74736361433391,-5.17730904548465,26.8240851859128,50.7183503754454,73.4820013440288,-2.06698711935481,1.01352558581029,6.81205212323668,25.1342128723639
45,-0.114746006500663,1.3407229211326,-2.07151687617206,-9.56807444672305,-13.3571563475509,27.962853179572,53.9359242958241,77.7840721489166,-4.32370994126557,-4.0504678733777,14.2731814215382,29.4345386258865
46,-0.154815846713256,1.23650944981464,-1.78590349113855,-10.0933267338242,-11.406960184661,24.5378774803244,53.5440127197031,72.3489462114809,-4.53563913313083,2.67163084016963,5.92554679255709,29.1507182256463
47,0.188059703220189,1.39348715575889,-2.5386838397664,-10.9531813884689,-12.0657621925178,20.1493126063772,51.1549264827115,73.0638975753896,-1.60050114027258,4.85622794270295,-4.2170931868043,33.6266500292175
48,0.167919151101818,1.6129801078381,-2.34628357261708,-13.1761681433462,-9.80127571852041,24.500115347473,55.7445168289758,64.5850821402368,-1.09785696954491,3.75725768659107,-2.67723107845679,33.4455057143666
49,0.374497954315138,1.80602638402676,-1.87313953065289,-14.5113733722483,-1.91813585524151,24.2786953070921,66.3696520220472,46.0967808176704,0.641382440731155,9.59534736488551,2.63477972988005,27.1809081764409
50,0.410980839255916,2.0314377985487,-3.04025241556056,-14.6604611683245,0.884764402828456,26.5245051174085,64.2773397078871,47.8206650850338,2.36197723879275,8.2705807907003,12.3942819549084,34.7497843569246
51,0.376370321603192,1.93929944599023,-3.5776698797122,-13.8284518833926,-2.48100416843429,28.6498366631988,70.8939902088952,43.7180545125457,5.06920437316665,5.12856904696382,11.7582782780646,36.9150825909433
52,0.0817135531275728,1.99552386110342,-2.71734945392788,-14.0788906765677,-2.67344111791995,31.9077463398223,76.5263528097379,36.094968433373,7.54489100662388,10.6717882527617,3.51654587706387,42.6990334350067
53,-0.136207654066181,2.05899421754735,-0.880173230791609,-13.5345082986983,-0.908313824772694,33.1384391317605,73.6065225319552,39.8525878358208,5.72877350629512,26.8106697453625,1.90789344944425,42.5957633804978
54,-0.046525148588174,2.14441503018892,0.758670998261084,-15.9771085186932,-2.93936062379509,32.8748089270243,80.5942536275362,36.7018455303147,6.6678288657284,30.7293063864535,1.10478276464976,52.9560647010184
55,-0.1412137653177,2.09955040226665,0.922120124578736,-14.5317098088581,-4.32878448017173,31.3444445033568,83.6247643974934,34.4085328366569,9.64584965831407,35.7569535115578,-2.70402183287948,63.1887336440233
56,-0.0674989668365012,2.29897520205475,1.10696546742295,-17.9006287922209,-4.56580447741673,32.01440789177,74.8195691790942,37.1281686538127,7.80554470724686,36.7478844775768,9.05393715951179,64.3381989600257
57,0.132407559075082,2.42740596089424,0.777874242472415,-20.743794308767,-4.28647510721432,32.4581343885206,68.9001745936271,27.5934586115108,9.39539763307804,32.3054285242916,4.23799504611166,65.025433858929
58,-0.263723671806828,2.57070907263495,0.590562596941308,-23.1098369586081,-2.63105683114701,36.1603225336999,72.5234761065669,32.340684922428,9.48036027448551,32.4938081010433,9.28924118438869,61.1557929528202
59,-0.194304213414512,2.22081722975894,-1.13822635313662,-22.5725472853318,-0.452690794800054,35.0511516033803,71.0557873052927,27.6193986939608,11.0520884368171,15.7328140819274,11.9487409960641,64.4813243371411
60,-0.34291725452182,2.11153423019945,-0.640905202975096,-22.7654529708162,1.39196553575698,34.6151757655214,71.2877592231368,28.6969926770544,9.26898253848476,11.1064603336671,11.5657237023859,55.0912155033103
61,-0.44929994400177,2.11234063169316,-0.220655947197627,-21.8997706075133,-3.13053577947972,36.6991332072097,72.6831251461618,32.3742341092664,8.25878111982559,17.3182068506988,7.82842665491994,57.6368362133089
62,-0.465204532034008,2.2373493789052,-1.67445661260367,-22.4626590486981,-2.15207082223089,38.3141205098803,69.3197829828053,25.8069519209383,10.648918720429,5.9287549470395,6.21482836992991,56.7801667850428
63,-0.308165481164532,2.33683958533847,-0.161032728293711,-22.5421233948506,1.39798788821214,38.1099096630422,55.9235506686465,31.3187628845398,9.99626397778844,16.173126767924,14.3043579036764,56.9240213643627
64,-0.00212697960252228,2.23796756793899,-0.216764637176989,-22.0397494996469,2.71464094516763,36.3639520406562,49.6840505891456,26.2614982723815,10.3885041693743,15.2987353461423,11.8560399649492,56.7298117708409
65,-0.329095310520612,2.47745215054626,-1.05132213340915,-22.6483424004195,1.9714663988216,32.3357984340388,52.5632834675374,32.6866184906738,12.9195385370728,4.32056664010218,5.44194392242981,51.9019551340601
66,-0.171108563662281,2.44730110767421,-1.21618076215528,-23.1906856560807,5.24918229339201,30.9718392946124,49.579483067527,19.5608608034158,12.3533638591107,0.942620744279462,6.53320602147685,47.4233348515827
67,-0.116447821624866,2.34547341535818,-1.87634686877062,-23.7144192664791,4.78059601948447,34.9865951567445,48.2224691525244,23.1082068470196,10.1420264923962,2.66568317536663,19.7525959678853,51.0530593469797
68,-0.113178490470335,2.39158021796044,-1.86767598504266,-23.6395742479281,1.360313765063,35.7297644182426,48.3192177587741,23.8166154464504,9.50146661237217,-1.39722818103214,2.18810948481712,56.0114137793546
69,-0.00441371453083793,2.20198664042846,-1.78140799689028,-21.5768644749511,1.26958174356845,35.1285059757164,45.9582373514064,29.8648180137928,8.09062725251757,1.86121383084248,11.0851480722121,55.1011096069358
70,-0.257533448166557,2.11416180699842,-2.17944152675841,-22.4708833014761,2.64859977459443,34.6393545220169,39.2964759577144,26.1770614827356,10.6581146003428,2.11936316918528,8.68073214289094,65.8323526869299
71,-0.0330113106453461,2.16356652265487,-1.45591460316315,-25.7523886247131,1.15218931270436,35.6932417689138,45.2094998497195,21.3613164078347,9.9985546790452,4.70203049334711,11.5032305684253,70.5319430106411
72,-0.22857595287193,2.11567800668811,-0.756763494528551,-26.0406690343119,2.50144186949769,40.4624653810664,40.6868516927471,20.8004694539009,10.7134882844152,-5.80230622328381,14.0971143282072,70.3153331585081
73,-0.258425765639739,2.36308399763895,0.364989302520083,-25.6700668614013,5.45069141478506,40.7262805705385,29.9852016996161,11.0301253006223,9.53328531107924,-5.34989260497937,8.87881033859184,80.3922282961978
74,-0.254097240692193,2.39169520856758,2.26684640122852,-21.520375766069,0.70281057494187,44.0617114890371,23.2653503493626,16.0529742430779,10.0668083118651,-9.56795016935093,12.7128715000485,76.4736051543742
75,-0.110404196071952,2.47130856344984,3.61485773091004,-16.7427123641938,0.40989825350166,42.77506311769,18.7060720812275,15.8021443498085,7.11141234213311,-5.40430204501375,2.58198411670268,88.8505361612291
76,-0.285299877871677,2.59169947717376,4.55178155082284,-17.7888846516074,-4.05837236229652,43.9919176973459,28.600062101915,28.5466573332505,7.00914998575796,-4.57594987082079,10.4868930993325,89.571435921998
77,-0.365482305061583,2.56287972115196,3.17625193887329,-15.8675324316306,2.0685140658411,41.8924652889871,48.8505189410194,24.9306021503043,9.14658294963057,3.56710562285038,-3.85459250872703,92.9858277200998
78,-0.107844882960457,2.56029414495136,3.44990133332302,-16.8568018375879,5.3670803723977,43.9465834162927,47.5948968018975,32.3725699596656,10.5151103953713,3.80075601781837,0.408880073710439,91.9360357964924
79,-0.0277794264869503,2.64486181078048,2.41195872863161,-15.3389283464498,5.94407718297983,44.5915438120404,48.3630633686055,43.7602206708776,10.2343976004974,6.86866173212443,-3.70752288775831,82.6905259082135
80,0.157598649948227,2.69812368089661,2.58380094735087,-14.149755633013,2.96314653898232,47.1341131370331,46.241780417932,58.7689572067883,12.8989527346051,-1.03765662412372,-3.49607530345872,80.1090127762068
81,0.158401916516518,2.62991081335414,3.02802622334439,-13.8028994360281,-0.0367029671496901,50.3917646988509,46.1748810089011,50.4036260865748,13.1152294355337,-13.8970501583295,-1.47385780469815,84.6094154210906
82,0.180452819415363,2.80618227293336,2.5998629613221,-10.9041852746617,-3.90570004812414,51.2643988095971,39.8681701628555,45.3792245526474,12.0064783965528,-21.4625898848244,-10.0531682017644,91.6041593087871
83,0.192458598314298,2.72754283366254,1.13082773384654,-14.6052426423979,-5.899349168411,50.284578043339,54.6773237761177,49.866584453765,12.4826846542104,-21.5462764092984,-8.81427980416046,90.979281312351
84,0.187586278930894,2.86408503348865,2.41677067754253,-17.1521183885184,-1.15716250217986,56.719551843028,47.9949586696025,46.5875010727897,12.1240623073501,-33.612752312071,-8.24275669874205,85.5786812124048
85,0.0574051556969536,3.02099052459889,4.20525811423385,-16.1244188144277,-0.156140167906324,58.1514153778032,44.3956340211001,41.6992319335116,13.7360084669509,-23.6273913056661,-7.72568616237085,89.8721008039244
86,-0.141689450006783,3.25591012083333,4.52428082812627,-16.5701901952642,-0.404840583962756,62.6229617555724,34.5734638703747,35.0040213110969,13.9022441277009,-31.2009926150075,-14.358251337997,99.0353958372611
87,-0.0183511205113218,3.42435811618367,6.81482049430106,-21.6318156436796,3.55415791388091,66.2656163256922,39.5194112267052,36.40369594283,13.8130729844234,-36.2558948253451,-15.0265450025348,97.7038046232039
88,0.232053417159106,3.53708033249166,7.05146956987702,-22.3974739241899,5.50769270930196,69.7274489856884,28.4067833210984,27.3084702948442,11.6210327579079,-35.0795227461533,-16.4482153157049,98.8660336888831
89,0.285676072525235,3.50685185235293,6.91723592684331,-25.3531096328102,5.4284957905878,68.2210590262781,30.662284870861,33.4249192449682,10.83373933653,-17.1635843877485,-25.978539107659,96.5325692258891
90,0.186005327339165,3.40645823702484,6.8694536691185,-23.3442391651914,2.63006176476437,69.0480751897562,41.6129755680601,36.7284115328934,13.4425484889029,-15.8782527320268,-24.0735724680436,99.9492005889279
91,0.0164502059477445,3.36902279206945,5.55372134824773,-21.4987252402181,1.91281229449944,62.9906825035158,46.6399332387847,39.298310676543,15.415505284837,-14.7426476650369,-29.8959555415319,99.6010908106035
92,-0.100145583112936,3.39549521852306,5.29627554243775,-19.6255898337057,2.53716523653786,65.0089686787532,47.9979046780111,33.7760524385533,15.9420011371804,-20.6525069013365,-21.2264886912738,90.535981830711
93,0.0249964433694857,3.44150573351303,4.88755335956985,-17.9831135141584,6.65364355109427,66.7020183507223,51.2207103821306,33.9235747182342,16.1386694536101,-18.8856184906521,-16.4483056113791,90.8261033377209
94,-0.17877276454383,3.31495968498411,4.1150874352078,-14.9703076048485,8.22733818876565,63.6787102166458,59.5331435475281,26.2437698204617,16.7804597129517,-20.7589923712515,-14.3972146026805,94.7760400512132
95,-0.254190019270388,3.40074947382352,3.22230584919892,-17.9865562594884,7.39156929754691,64.1582254119871,70.5769142023013,37.0381305822534,14.7276111781409,-33.2405266648027,-19.8445337230959,104.894863681798
96,-0.326247941635753,3.59017476812443,1.8739041916343,-17.4046933724987,9.57334907323517,61.6665217157285,69.4968020370702,35.8078282800984,16.0213741993032,-32.5930002642601,-17.6354948450234,103.135384102952
97,-0.522006878793919,3.32270612531456,1.78619767983733,-19.5063212972348,8.34918553674873,64.0934489753603,76.5940241981827,32.2064152446696,15.415163613167,-21.66923333139,-19.5079068470403,91.5707267152715
98,-0.554013236928007,3.02137256355318,0.654500923694875,-19.3239691051326,8.7971187345635,64.572715156513,73.0618510517352,28.4377366279073,14.5608978728422,-23.8534163316301,-20.6377041597326,93.4006412810677
99,-0.632640112235985,3.14006114844105,1.28290551189957,-16.4978425008277,7.89251063982651,64.6998973507897,77.4282141732856,40.4634850938707,15.9697554618586,-35.6180354753843,-13.8634902482902,95.515903413974
100,-0.646048001073495,2.77287045435977,0.917385971721673,-17.3902529512507,7.61223153038497,65.293933246151,84.6259759344403,42.1514269193988,15.2899701135791,-41.7504599553151,-18.0904917761862,92.8421378770275
101,-0.637057188083336,2.77675702518765,0.019410803181429,-19.3215034532974,15.8662759124811,64.1070467655234,90.6880225927337,27.2811358423042,14.576535393142,-39.9991545858102,-16.0639857670855,84.3581971930526
102,-0.356333221395459,2.413773138184,0.302853525726211,-17.9922424246534,15.8146097707828,62.6424543131168,95.5825214616435,26.7356269894035,15.438025267125,-46.0571793383408,-19.2407561466972,84.7242458088546
103,-0.371870453010253,2.36387395393682,1.48108767904594,-18.0330425112636,19.0728278601385,62.8720817936366,92.7380306157265,31.6593195854479,16.6829303252781,-64.3420342790811,-18.6513385754187,91.5257918953126
104,-0.0882364581185254,2.66789494004839,1.04302362335251,-16.9123840851535,24.8816401451765,62.7219294915855,88.1280534118998,28.7374131585768,15.3272426104168,-56.0422058595241,-24.1699805710386,99.1969087569677
105,-0.33798197768784,2.66433324858656,2.06918827859319,-16.7600114465044,29.8642111131766,59.9554588982806,90.9662252886584,37.2553316859264,14.6776282077301,-48.2482279469899,-25.660336956868,96.3967604204335
106,-0.438040530883772,2.15863324982685,2.64327850747196,-15.0038748678267,28.2643241993533,64.9758409109824,100.15542527686,39.6514764813369,15.6450080319894,-52.4961238172368,-22.3144158046411,98.3355624866359
107,-0.473097166475487,1.94392393563311,2.5267347769742,-14.9597399249172,27.6278385076315,62.4414003431633,94.7346171702054,43.4036908532376,16.1035262519924,-50.6235881247636,-33.7280260903768,97.3999533445117
108,-0.394630571060442,2.04131889109578,2.09295889640938,-14.0588523042131,25.011723075019,63.6475118010274,96.2525324972882,29.5234012413302,18.4038425711843,-41.160851327401,-38.021289287855,96.9322749925593
109,-0.0203964479193498,1.9406670267735,2.55414859174141,-16.7138778012279,26.5567432559257,62.6709594882162,101.413652203944,47.765086785848,14.8814674925553,-36.2224455732806,-34.7853965683273,100.158177421516
110,-0.0101272218402538,1.94962147777905,2.33725595665631,-13.8244008791435,24.8728194974029,63.2511892478342,103.42359748471,55.7302577537409,13.8972772676039,-42.508772643458,-33.6902351303252,101.524110907254
111,0.0815911702173088,1.77405049223873,1.81941823415197,-16.6092472162167,23.8644194556905,65.7397473606608,106.519806287257,69.2155042012168,14.4406285441971,-47.2144105477022,-38.0873046647584,104.480249572836
112,-0.0046465339895084,1.68750893015455,1.39820274367159,-16.6125422283694,21.2902966315582,62.1847656414355,106.913830644908,65.7279615594886,14.6534519337224,-36.9026371696905,-39.9806410744849,109.256550405267
113,-0.0689750388711493,1.61378506831644,2.09740484326563,-20.4881897126894,18.5065199865774,61.3030637463727,110.009168345373,65.5515954331434,13.8977637019718,-25.2250404335557,-30.8882954479333,102.065346595192
114,0.0183087064418177,1.62419803789194,3.16939334878311,-20.1286595278724,16.7945863366799,63.1092972072447,111.902704101887,79.0832587402317,16.8335617408754,-28.9744979673891,-29.6130448782521,108.624240508042
115,0.129332723292267,1.49663295924587,3.50382250051804,-19.2260455962322,14.9755491438731,67.3031446252729,111.213167436829,68.7394329658237,16.3922836456779,-28.0300477302393,-26.9191601352374,99.4321356106201
116,0.143629936788843,1.19923253973056,5.63764602533928,-14.6154464323355,14.9371173085776,66.8989463954045,110.859932841127,73.8356694089368,15.812059786899,-37.1281660335887,-28.0217889425971,101.494626024911
117,0.213776068438403,0.767713234807302,5.48003662499744,-12.2051965871016,11.7971173479397,70.9096685640971,110.970217359676,74.7515643926821,15.4315822053706,-39.1304065634334,-28.5932567592934,99.0544626327277
118,0.305873492693451,0.672002211627833,3.58426588943155,-15.0518682872981,12.9682350646258,73.5275903353049,102.678736782314,76.5584740305477,15.0608147796545,-36.9758836427288,-36.0896851981731,98.3456757085601
119,0.125546153276496,0.681645672603957,2.81444786609483,-23.0729526564721,10.6754398338962,72.1953267573717,102.945424892748,73.5041972608284,14.9283688260578,-26.1668256511258,-37.6705669889306,99.5506412179426
120,0.0300355993519342,0.375405691030944,2.83041316870813,-23.0811541305452,9.25708340477647,66.8133949568586,93.80780748036,80.4902528598031,13.6264190128662,-32.8845212415351,-42.3326572681231,99.1160661488274
121,0.063438721713531,0.22226996284847,2.69438501707825,-25.0765365393567,5.95188383037837,65.0330525263445,95.6843574356109,87.6994567487792,11.1466285600571,-19.9087241328525,-37.1354587240951,100.922884510397
122,-0.0228503764951258,0.244320906899162,2.10344016562707,-26.3362005569662,5.86670003609817,65.514659217275,100.086417483501,82.391220973636,13.4915782895921,-22.1669991198616,-35.2188817023761,94.7466472491585
123,0.062487632781689,0.39988074830315,1.98052333859823,-23.0657907918672,6.1671119049703,66.9520226629919,83.7559440768465,79.616891723291,15.6058678683237,-17.2183558116965,-36.3275409783899,102.199813931315
124,0.09792890724367,0.509969964488658,2.02229913625062,-22.1833531603489,0.149877009809643,65.3216698169511,83.1653288650174,71.4143273212869,18.3360398686561,-15.0568181636206,-28.3563456182613,95.2536856314721
125,0.113318978868752,0.467124997226152,1.69867442753866,-22.878822820651,-2.17166417878709,68.1850491760158,93.6561048177237,83.8600279321447,18.6871787631236,-4.73891973019389,-25.9322325310778,94.892229131556
126,0.204873653301945,0.258870188065311,0.0185572990668679,-24.33162903907,-4.43352795270183,71.4847044398581,92.3643402324233,83.7405957087007,16.0127208932445,-5.11612463028877,-25.0675532606829,97.7853737651411
127,0.0760319345493508,0.35215625117595,-0.387572355118059,-23.8082276243955,-7.47028786803386,73.5243062063009,89.2264342520548,84.7951157532652,16.4734891255416,-0.871610748150355,-34.4756048768462,98.4361508556752
128,-0.176488234242643,0.387499125834087,-0.401810707919984,-23.6842472589447,-9.66621054813321,72.3585962462325,87.4975579899199,83.2656863023165,18.2833924084164,1.21390879423259,-31.8936006083762,92.446270355778
129,-0.0574624524927043,0.0810966730947827,0.357715864147613,-22.6864238262075,-13.3193917801084,71.7251476888017,83.8496078226594,96.845918635674,18.9445963931897,8.8983968169954,-35.8132049064874,96.7254589696913
130,-0.470184597633623,0.00461079573448506,0.898439104075713,-22.6579844340118,-3.73758954082865,69.5972000960753,84.577364017252,97.8651549440285,17.8238473542752,16.145486051667,-33.7810133880114,108.554084463824
131,-0.51871929532224,-0.129308292120454,1.73736340377996,-26.6937174869057,-6.85974069613938,70.4553888977881,84.4767003629287,98.9830691646993,17.1405851023001,14.2862764580633,-31.2662184779188,107.049666630889
132,-0.571040371385472,0.0478295384690049,2.11981193154344,-29.1272369997225,-4.67372398652712,69.4425882551881,84.572503857769,97.5519097472858,16.9840867132218,11.672538699553,-28.774267774314,104.989810752646
133,-0.610916016227905,0.0545449111875199,2.16435768143254,-31.1941564435303,-4.84680797053662,68.6426559564797,79.0340006296982,92.4569056680563,17.744152943222,23.2210350336232,-24.2391087755677,104.115823018063
134,-0.463871685900401,0.0182511850351434,2.68083788711573,-32.701455087605,0.961468200333439,65.8361967479239,89.3457560380266,84.4445494171854,20.2841584524197,30.8675312429821,-20.2086904924204,104.355950003103
135,-0.128782087670993,0.220283504820106,0.570061519599427,-31.4486778391296,1.4773847910205,64.5488964263769,99.5200416208385,76.6356531915944,20.5557170379697,37.8065524508715,-18.6284030884492,107.872881268835
136,0.113197756909186,0.0762428282045199,1.32943249060231,-32.0109031222268,-0.84528690949217,60.6643599228265,86.6531910651069,73.5593707581225,22.4552189182428,37.4083664091263,-15.2383864656189,99.6474128779912
